VendorName,ProfitMargin,SalesToPurchaseRatio,UnsoldInventoryValue,ActionBucket
PINE STATE TRADING CO,46.53805956455484,1.8704895330304958,-2243.2799999999997,Scale / Prioritise
PINE STATE TRADING CO,45.93919348217999,1.849768925793534,-4603.659999999998,Scale / Prioritise
MARTIGNETTI COMPANIES,30.015437796686044,1.4288865551446535,744.7499999999994,Deprioritise / Exit
PERFECTA WINES,35.335282110240385,1.5464383556189012,780.1500000000007,Scale / Prioritise
PERFECTA WINES,38.52018285789785,1.6265500557502268,43.00000000000007,Scale / Prioritise
MARTIGNETTI COMPANIES,38.70731564100224,1.6315160780736797,-1825.6499999999994,Scale / Prioritise
PINE STATE TRADING CO,33.86329224875617,1.5120196242021027,381.120000000001,Scale / Prioritise
MARTIGNETTI COMPANIES,33.727763222829395,1.5089274915562818,74.94000000000004,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,14.529914529914409,1.1699999999999984,1136.25,Deprioritise / Exit
VRANKEN AMERICA,37.924173017875546,1.6109330291934139,-599.400000000001,Scale / Prioritise
MARTIGNETTI COMPANIES,34.43373576172289,1.5251745872936395,239.88000000000005,Scale / Prioritise
PERFECTA WINES,29.398688553770956,1.4164042841634947,811.619999999999,Deprioritise / Exit
CONSTELLATION BRANDS INC,46.66452988028621,1.874924881613411,-1364.1599999999992,Scale / Prioritise
FREDERICK WILDMAN & SONS,38.20240720949154,1.6181860082964117,516.959999999999,Scale / Prioritise
MARTIGNETTI COMPANIES,40.78222368865339,1.6886821192716615,309.6900000000001,Scale / Prioritise
MARTIGNETTI COMPANIES,42.38706163050361,1.7357212256499968,-478.87999999999926,Scale / Prioritise
E & J GALLO WINERY,35.94551914725552,1.561171032357456,-19.470000000000024,Scale / Prioritise
CAMPARI AMERICA,14.6819380992209,1.1720847587500909,1329.2099999999994,Deprioritise / Exit
MARTIGNETTI COMPANIES,36.69593714549758,1.5796774407645722,-1248.0599999999986,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,32.860717264386345,1.4894409937888056,0.0,Deprioritise / Exit
MARTIGNETTI COMPANIES,32.71028037383165,1.4861111111111085,91.98,Deprioritise / Exit
MHW LTD,32.483154852965804,1.4811118585624952,-2095.9599999999978,Deprioritise / Exit
VINEYARD BRANDS INC,41.534378601932396,1.710406861480911,78.70999999999994,Scale / Prioritise
M S WALKER INC,51.45355959856028,2.0598832617403264,-185.7499999999996,Scale / Prioritise
M S WALKER INC,4.356928664582748,1.0455540438397586,6.75,Deprioritise / Exit
E & J GALLO WINERY,35.4649875918235,1.5495464596413424,207.76000000000022,Scale / Prioritise
VINILANDIA USA,41.64212803129928,1.7135648821059368,399.8999999999996,Scale / Prioritise
PERNOD RICARD USA,49.024126169926824,1.9617123255865616,401.1800000000002,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,30.40689562047019,1.4369239724476799,508.6399999999991,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,67.1694560509782,3.045944050006503,-10454.800000000037,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,43.157805667209296,1.7592565025645523,-722.4000000000028,Scale / Prioritise
PERFECTA WINES,35.065438317978966,1.5400119352416883,0.0,Scale / Prioritise
VINILANDIA USA,40.206037703282604,1.6724096574126825,-440.6800000000006,Scale / Prioritise
MARTIGNETTI COMPANIES,44.49603316433783,1.801673028093344,-728.9600000000027,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,25.21964638815933,1.3372496273428436,1160.280000000002,Deprioritise / Exit
KOBRAND CORPORATION,33.11297020977486,1.495058164693897,384.75,Deprioritise / Exit
MARTIGNETTI COMPANIES,30.69185004213183,1.4428317602012048,430.30000000000024,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,39.40299116676218,1.6502464713266407,-795.1499999999975,Scale / Prioritise
MARTIGNETTI COMPANIES,31.60247450848852,1.4620411963940212,185.14999999999972,Deprioritise / Exit
MARTIGNETTI COMPANIES,35.0054905695892,1.538591503749549,9.72000000000001,Scale / Prioritise
PINE STATE TRADING CO,22.309019697696332,1.2871507041215031,1512.4800000000018,Deprioritise / Exit
VINEYARD BRANDS INC,40.54767061776596,1.6820198811231557,309.3999999999995,Scale / Prioritise
CONSTELLATION BRANDS INC,32.22938015426607,1.4755656688345142,-48.24999999999992,Deprioritise / Exit
BANFI PRODUCTS CORP,33.309012931296536,1.499452990506534,147.9599999999998,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,59.54381643097505,2.471810022054686,-7517.5,Scale / Prioritise
WINE GROUP INC,35.94036819347676,1.5610455005739967,213.1200000000008,Scale / Prioritise
PALM BAY INTERNATIONAL INC,34.77893868057168,1.5332470520563513,-207.4800000000004,Scale / Prioritise
STE MICHELLE WINE ESTATES,40.02664385024548,1.6674071024189183,-226.19999999999953,Scale / Prioritise
BACARDI USA INC,16.38785329636626,1.1959984756096933,1029.3399999999988,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,28.928975127045554,1.407043168137206,33.49999999999997,Deprioritise / Exit
M S WALKER INC,24.188252405546677,1.3190567843777867,1546.6199999999997,Deprioritise / Exit
WINE GROUP INC,46.706964453898756,1.8764177903413815,-326.87999999999846,Scale / Prioritise
CONSTELLATION BRANDS INC,33.89571487187463,1.512761234860598,526.6900000000002,Scale / Prioritise
E & J GALLO WINERY,32.808591472473836,1.4882855143456801,-54.0,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,17.65708473301357,1.214433563297616,1049.1800000000005,Deprioritise / Exit
CONSTELLATION BRANDS INC,48.75544358754029,1.9514267856104575,-2069.759999999999,Scale / Prioritise
PERFECTA WINES,37.39533444213649,1.5973250413353486,242.58000000000027,Scale / Prioritise
WESTERN SPIRITS BEVERAGE CO,66.1127007422587,2.9509580931609865,-8956.5,Scale / Prioritise
PERFECTA WINES,31.28866601489789,1.4553639727280197,421.79999999999956,Deprioritise / Exit
SHAW ROSS INT L IMP LTD,42.334200014053835,1.7341301087363945,-103.9500000000003,Scale / Prioritise
MARTIGNETTI COMPANIES,37.39927833801241,1.5974256740992492,1085.0400000000013,Scale / Prioritise
PERFECTA WINES,29.430444897369878,1.4170416669705348,254.92999999999958,Deprioritise / Exit
PINE STATE TRADING CO,19.004604775753833,1.2346380892782503,1910.7999999999965,Deprioritise / Exit
PERFECTA WINES,48.346148684663916,1.9359640656709345,-1452.2999999999959,Scale / Prioritise
VINEYARD BRANDS INC,34.80178015337781,1.5337842081463031,38.940000000000026,Scale / Prioritise
PINE STATE TRADING CO,26.370701619120535,1.3581550034974752,1431.7199999999993,Deprioritise / Exit
M S WALKER INC,34.34184083808608,1.5230399584215975,263.16000000000025,Scale / Prioritise
PINE STATE TRADING CO,37.5322859958159,1.6008269486746702,-65.35000000000008,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,39.28021144719472,1.646909555902595,-405.0799999999998,Scale / Prioritise
PERFECTA WINES,20.360063825698184,1.2556514332349247,572.2799999999985,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,19.43570594231226,1.241244662659061,1005.6999999999985,Deprioritise / Exit
REMY COINTREAU USA INC,11.209194553805633,1.1262427398588946,1338.41,Deprioritise / Exit
HEAVEN HILL DISTILLERIES,21.01511476021573,1.2660650160650044,-49.95000000000006,Deprioritise / Exit
WINE GROUP INC,40.646635432154305,1.6848244531393315,404.4000000000005,Scale / Prioritise
CONSTELLATION BRANDS INC,37.052408719644056,1.5886231381693394,-194.39999999999947,Scale / Prioritise
E & J GALLO WINERY,37.21634207320732,1.5927711653341785,-289.07999999999964,Scale / Prioritise
PERFECTA WINES,39.53095836227474,1.6537387941272128,-555.4499999999994,Scale / Prioritise
MOONLIGHT MEADERY,22.83093453906352,1.2958560454593129,1122.6800000000007,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,21.88437687537489,1.2801536491677306,0.0,Deprioritise / Exit
E & J GALLO WINERY,34.44924764231672,1.525535503457557,15.679999999999954,Scale / Prioritise
JIM BEAM BRANDS COMPANY,36.98804225071335,1.587000365833453,-162.8099999999995,Scale / Prioritise
PERFECTA WINES,27.01277679723716,1.3701028154228319,1159.9500000000012,Deprioritise / Exit
DIAGEO CHATEAU ESTATE WINES,50.329274181244585,2.0132582794318767,-3603.600000000001,Scale / Prioritise
BACARDI USA INC,76.1773965222171,4.197694013303816,-19125.68000000001,Scale / Prioritise
LATITUDE BEVERAGE COMPANY,45.55194217050336,1.836612801013925,26.29999999999996,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,32.09289691701691,1.4725999999999866,47.25,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,26.70666253005421,1.3643804942162086,418.7100000000005,Deprioritise / Exit
PINE STATE TRADING CO,22.70629406096227,1.2937664041994692,-3521.6000000000013,Deprioritise / Exit
MARTIGNETTI COMPANIES,24.173508437715423,1.3188003023700374,2736.0899999999942,Deprioritise / Exit
MARTIGNETTI COMPANIES,21.984489156617943,1.281796387909993,1914.8799999999994,Deprioritise / Exit
PINE STATE TRADING CO,31.77438567781342,1.465725167790546,795.1700000000016,Deprioritise / Exit
MARTIGNETTI COMPANIES,42.56213511462361,1.7410117907335354,280.4299999999996,Scale / Prioritise
E & J GALLO WINERY,33.986607871958185,1.5148441365660563,-93.20000000000013,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,53.18683646420544,2.136151296921803,-8999.250000000002,Scale / Prioritise
SAZERAC NORTH AMERICA INC.,24.38233868458841,1.3224423800001741,-91.44000000000004,Deprioritise / Exit
CONSTELLATION BRANDS INC,6.60824966418095,1.0707583875494242,1641.5000000000027,Deprioritise / Exit
M S WALKER INC,33.595983986782,1.5059330143540501,256.49999999999966,Scale / Prioritise
WILLIAM GRANT & SONS INC,42.08779257314087,1.7267516546713595,-2244.0599999999995,Scale / Prioritise
MARTIGNETTI COMPANIES,37.51856248894867,1.6004753408932473,-251.56999999999962,Scale / Prioritise
E & J GALLO WINERY,60.225523612614616,2.514175146544867,-5432.139999999994,Scale / Prioritise
DIAGEO NORTH AMERICA INC,79.68481730083572,4.922426811554776,-26379.780000000024,Scale / Prioritise
E & J GALLO WINERY,37.32201110140457,1.5954564234948025,-1652.7200000000003,Scale / Prioritise
PERFECTA WINES,42.76001966751088,1.7470306491918992,203.3099999999995,Scale / Prioritise
MARTIGNETTI COMPANIES,28.025741795878833,1.3893856289063373,633.0700000000006,Deprioritise / Exit
LUXCO INC,17.60495834430498,1.2136652642020742,274.7699999999995,Deprioritise / Exit
MARTIGNETTI COMPANIES,36.095380029805526,1.5648320895522208,128.64000000000027,Scale / Prioritise
M S WALKER INC,36.17416262182341,1.5667636196840895,-189.50000000000028,Scale / Prioritise
WILLIAM GRANT & SONS INC,7.574579368891812,1.0819534205759664,1851.25,Deprioritise / Exit
M S WALKER INC,14.394924805645172,1.168155039557683,2052.239999999998,Deprioritise / Exit
M S WALKER INC,35.20990828237866,1.5434458780493194,260.59000000000026,Scale / Prioritise
JIM BEAM BRANDS COMPANY,50.82457343083463,2.0335359950431693,-4526.759999999994,Scale / Prioritise
MARTIGNETTI COMPANIES,39.08898735454554,1.6417392464326825,261.6000000000003,Scale / Prioritise
MARTIGNETTI COMPANIES,30.73469409070981,1.4437242236533243,581.56,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,37.7459573206786,1.6063213840603556,-479.610000000001,Scale / Prioritise
DJINN SPIRITS LLC,17.430659506717898,1.211103290913848,861.3500000000004,Deprioritise / Exit
M S WALKER INC,44.535348708984024,1.8029501253927065,71.40000000000026,Scale / Prioritise
CONSTELLATION BRANDS INC,32.49583399821724,1.4813900522429837,239.2000000000008,Deprioritise / Exit
PERFECTA WINES,10.838283980888045,1.1215575974173135,2096.0000000000014,Deprioritise / Exit
BANFI PRODUCTS CORP,22.44151856245849,1.2893496384470966,1292.0400000000006,Deprioritise / Exit
PINE STATE TRADING CO,39.72153575821662,1.6589672822268544,137.39000000000007,Scale / Prioritise
M S WALKER INC,27.254959691773585,1.374664163718821,-105.60000000000016,Deprioritise / Exit
TALL SHIP DISTILLERY LLC,28.28180932966215,1.3943463863953738,-163.44000000000003,Deprioritise / Exit
STATE WINE & SPIRITS,31.01740483939347,1.4496410256410068,189.0,Deprioritise / Exit
WILLIAM GRANT & SONS INC,7.755437998852085,1.084074744685281,1223.4900000000002,Deprioritise / Exit
BROWN-FORMAN CORP,28.55796038179576,1.3997360732478146,770.3899999999992,Deprioritise / Exit
PALM BAY INTERNATIONAL INC,28.518589603621948,1.3989651217775494,615.7200000000005,Deprioritise / Exit
MARTIGNETTI COMPANIES,35.73935173344759,1.5561623279180314,-102.59999999999974,Scale / Prioritise
PSP WINES,22.91169411056452,1.2972136155570184,1520.6600000000058,Deprioritise / Exit
PERFECTA WINES,37.17707587247555,1.591775635865177,560.8799999999994,Scale / Prioritise
MARTIGNETTI COMPANIES,13.98784806519494,1.1626264167393157,682.0,Deprioritise / Exit
E & J GALLO WINERY,22.03441847100184,1.2826172528810864,1563.6600000000026,Deprioritise / Exit
DELICATO VINEYARDS INC,63.829130925624135,2.764655717681993,-5712.999999999993,Scale / Prioritise
CRUSH WINES,50.973126638799116,2.0396976830086513,1623.4200000000055,Scale / Prioritise
JEWELL TOWNE VINEYARDS,32.82379400073612,1.4886223256058226,305.8600000000003,Deprioritise / Exit
SOUTHERN WINE & SPIRITS NE,27.700951283431014,1.3831440630986158,479.45,Deprioritise / Exit
M S WALKER INC,32.72466468509186,1.4864288603231994,455.52000000000027,Deprioritise / Exit
SAZERAC NORTH AMERICA INC.,5.744040371592156,1.060940872006792,3300.380000000006,Deprioritise / Exit
MARTIGNETTI COMPANIES,58.03142530665387,2.3827351948612736,-836.8000000000005,Scale / Prioritise
CONSTELLATION BRANDS INC,44.12050930054376,1.7895653440694852,-41.27999999999997,Scale / Prioritise
BANFI PRODUCTS CORP,29.041043498160192,1.4092653687404102,822.4400000000003,Deprioritise / Exit
M S WALKER INC,25.809051319398318,1.347873315793662,338.9999999999993,Deprioritise / Exit
M S WALKER INC,41.654666527734186,1.7139331296741074,-329.0799999999999,Scale / Prioritise
MARTIGNETTI COMPANIES,34.5216488933584,1.5272223308912372,-1620.9199999999985,Scale / Prioritise
BANFI PRODUCTS CORP,40.1182929220308,1.669959072305581,-845.25,Scale / Prioritise
MARTIGNETTI COMPANIES,35.7567195614971,1.556583028099341,-278.04000000000013,Scale / Prioritise
MARTIGNETTI COMPANIES,49.353256286301075,1.9744606003752225,-1588.3399999999997,Scale / Prioritise
VINILANDIA USA,44.98167854401684,1.8175763519067727,-243.04000000000008,Scale / Prioritise
LATITUDE BEVERAGE COMPANY,40.55941548134914,1.6823522313886852,240.2399999999999,Scale / Prioritise
REMY COINTREAU USA INC,32.65937059312701,1.48498760526574,225.35999999999976,Deprioritise / Exit
M S WALKER INC,29.394417582173922,1.4163186050675873,477.3600000000003,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,32.57255007238419,1.483075514606458,-57.40000000000006,Deprioritise / Exit
M S WALKER INC,35.23752977773169,1.5441041649090064,-87.75,Scale / Prioritise
E & J GALLO WINERY,31.9340556004789,1.4691634837685963,-306.1900000000008,Deprioritise / Exit
STATE WINE & SPIRITS,13.409028807868841,1.1548548148064584,434.35000000000036,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,33.85969832215518,1.511937464196618,-157.07999999999976,Scale / Prioritise
DELICATO VINEYARDS INC,36.887099827624645,1.5844621262353302,-261.7999999999996,Scale / Prioritise
MARTIGNETTI COMPANIES,57.22219539053015,2.3376608714011167,-2671.9700000000007,Scale / Prioritise
CONSTELLATION BRANDS INC,39.932635111605215,1.6647975183496078,-643.5600000000044,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,31.779091113225018,1.465826263997277,-905.1499999999997,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,38.725021936025065,1.6319875283446648,-661.5,Scale / Prioritise
SMOKY QUARTZ DISTILLERY LLC,25.575214442036685,1.3436384028559716,-659.7000000000002,Deprioritise / Exit
MARTIGNETTI COMPANIES,26.186081266830442,1.3547580417927774,1378.2600000000002,Deprioritise / Exit
PERFECTA WINES,5.368211635659679,1.0567273611589334,2558.809999999999,Deprioritise / Exit
MARTIGNETTI COMPANIES,39.4124261263596,1.6505034548595219,-571.2000000000005,Scale / Prioritise
JIM BEAM BRANDS COMPANY,29.19321560896534,1.4122940458324456,0.0,Deprioritise / Exit
M S WALKER INC,34.1574470413374,1.5187746450655124,564.4799999999997,Scale / Prioritise
M S WALKER INC,29.028941318735697,1.4090250569476015,421.4399999999992,Deprioritise / Exit
E & J GALLO WINERY,39.110188576063805,1.6423108835690914,-868.7800000000004,Scale / Prioritise
PINE STATE TRADING CO,8.811058335820174,1.0966241977921898,2269.679999999999,Deprioritise / Exit
MARTIGNETTI COMPANIES,33.8687944119493,1.5121454253068853,1176.1200000000003,Scale / Prioritise
M S WALKER INC,37.626809553615665,1.6032529246032312,-12.41000000000002,Scale / Prioritise
MARTIGNETTI COMPANIES,50.35212328093744,2.0141848273967473,381.90000000000043,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,36.54525970100124,1.5759263930291096,127.39999999999986,Scale / Prioritise
TREASURY WINE ESTATES,42.126998801846874,1.7279214474743925,-305.57999999999976,Scale / Prioritise
PERFECTA WINES,23.71494119110921,1.310872686754032,456.78000000000026,Deprioritise / Exit
SIDNEY FRANK IMPORTING CO,34.51763475722787,1.527128710596444,458.8000000000006,Scale / Prioritise
MARTIGNETTI COMPANIES,42.155650136826125,1.7287773176903518,-771.75,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,34.04005363960744,1.5160715785549472,91.41999999999976,Scale / Prioritise
VINILANDIA USA,5.366919729775348,1.056712934995354,2942.49,Deprioritise / Exit
PERFECTA WINES,23.636752912400773,1.309530485068113,188.24999999999957,Deprioritise / Exit
BANFI PRODUCTS CORP,37.16942744986533,1.5915818675726148,46.33999999999985,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,32.416254595082194,1.479645725475336,-328.1600000000005,Deprioritise / Exit
STE MICHELLE WINE ESTATES,37.121267682645865,1.5903628510716752,211.9699999999997,Scale / Prioritise
DIAGEO CHATEAU ESTATE WINES,45.182953165154245,1.824250042168135,-2039.5200000000043,Scale / Prioritise
MARTIGNETTI COMPANIES,31.578947368420195,1.4615384615384432,0.0,Deprioritise / Exit
LABELLE VYDS AND WINERY,22.791244207486983,1.295189891011002,920.2600000000001,Deprioritise / Exit
LABELLE VYDS AND WINERY,33.11456277273603,1.4950937624915128,84.72000000000003,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,39.2945598125012,1.6472988201903065,-2656.0799999999967,Scale / Prioritise
PERFECTA WINES,26.396112550147414,1.3586238915455584,390.31999999999954,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,36.34213425009239,1.570897780218859,-1953.0999999999997,Scale / Prioritise
STE MICHELLE WINE ESTATES,40.83353156339677,1.6901465076819624,-343.57999999999987,Scale / Prioritise
PERNOD RICARD USA,31.524747063491105,1.4603816081222984,817.9499999999999,Deprioritise / Exit
MARTIGNETTI COMPANIES,34.431194107316685,1.525115466700283,312.3600000000003,Scale / Prioritise
E & J GALLO WINERY,20.99775815781388,1.2657868646279524,583.5900000000006,Deprioritise / Exit
MARTIGNETTI COMPANIES,21.788224112878538,1.2785798412802214,1360.6800000000014,Deprioritise / Exit
MARTIGNETTI COMPANIES,34.07849831983133,1.5169557344911524,-42.63999999999999,Scale / Prioritise
TREASURY WINE ESTATES,36.10851955181907,1.565153903126487,139.57000000000008,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,40.450061432903986,1.679262857464213,-684.42,Scale / Prioritise
PERFECTA WINES,33.96737805090388,1.5144029882243506,-314.6399999999992,Scale / Prioritise
PERFECTA WINES,29.461098889439025,1.417657468795302,342.6199999999998,Deprioritise / Exit
CRUSH WINES,37.58701359865981,1.6022306536809574,158.03999999999968,Scale / Prioritise
MARTIGNETTI COMPANIES,43.441588550345486,1.7680836048412538,-538.6700000000006,Scale / Prioritise
JIM BEAM BRANDS COMPANY,10.660794618058452,1.119329409439916,-88.56000000000002,Deprioritise / Exit
STELLAR IMPORTING CO LLC,30.59255976859379,1.4407677284538574,164.21999999999974,Deprioritise / Exit
CONSTELLATION BRANDS INC,40.790639462767494,1.688922141577888,-669.5000000000003,Scale / Prioritise
PERFECTA WINES,44.569849363793516,1.8040723117696327,-379.6599999999998,Scale / Prioritise
DJINN SPIRITS LLC,19.196744599501084,1.2375739010062528,1553.7599999999993,Deprioritise / Exit
MARTIGNETTI COMPANIES,14.641508521501725,1.1715296072821286,2135.280000000001,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,39.033278862863305,1.6402391031504389,-370.62000000000126,Scale / Prioritise
VINILANDIA USA,42.91676881712762,1.7518279524093345,-227.04000000000025,Scale / Prioritise
PERFECTA WINES,46.281354556338385,1.8615510345449193,-773.76,Scale / Prioritise
PINE STATE TRADING CO,26.763178851242625,1.3654333767010685,905.5200000000012,Deprioritise / Exit
DELICATO VINEYARDS INC,60.05018062746692,2.503140228682825,-4656.2000000000035,Scale / Prioritise
E & J GALLO WINERY,30.932037750599473,1.4478492884863987,119.68000000000067,Deprioritise / Exit
TRINCHERO FAMILY ESTATES,31.873375178441187,1.4678548990490248,-52.38000000000009,Deprioritise / Exit
BACARDI USA INC,11.204678412029256,1.1261854590044886,2488.8,Deprioritise / Exit
MARTIGNETTI COMPANIES,40.16578190760303,1.671284478817428,-913.9199999999997,Scale / Prioritise
WINE GROUP INC,34.46564090075661,1.5259171124045452,143.91999999999967,Scale / Prioritise
SAZERAC NORTH AMERICA INC.,28.33669615868752,1.3954143144367839,-214.6499999999996,Deprioritise / Exit
M S WALKER INC,15.818278971568791,1.1879063385533113,1788.75,Deprioritise / Exit
M S WALKER INC,35.36301573396192,1.5471018819258644,654.2499999999998,Scale / Prioritise
DIAGEO NORTH AMERICA INC,42.68524811656426,1.744751511851184,-3352.570000000001,Scale / Prioritise
MARTIGNETTI COMPANIES,65.46346539006016,2.895484481272171,-4226.699999999996,Scale / Prioritise
PINE STATE TRADING CO,34.47656675086014,1.526171554835502,775.8600000000022,Scale / Prioritise
MARTIGNETTI COMPANIES,26.165239408967146,1.3543756246992542,711.0700000000007,Deprioritise / Exit
VINILANDIA USA,25.92121010579086,1.349914059649308,677.28,Deprioritise / Exit
PALM BAY INTERNATIONAL INC,30.554162456075208,1.4399711132686617,110.88000000000007,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,44.310780567575215,1.7956796848507355,-636.4599999999992,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,48.57239918122228,1.9444811425752353,295.65000000000015,Scale / Prioritise
CONSTELLATION BRANDS INC,41.22254736152622,1.7013326626296033,-206.88000000000005,Scale / Prioritise
MHW LTD,45.248071536846716,1.8264196861540243,-3766.3500000000026,Scale / Prioritise
STE MICHELLE WINE ESTATES,23.365840715981765,1.3049011163466189,1358.3700000000006,Deprioritise / Exit
E & J GALLO WINERY,29.943841809247978,1.4274262617672462,-305.98999999999967,Deprioritise / Exit
CONSTELLATION BRANDS INC,37.10381490999388,1.5899215486105767,-603.5400000000004,Scale / Prioritise
FREDERICK WILDMAN & SONS,34.64245436450541,1.5300452155549071,472.31999999999977,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,27.117288641857645,1.3720675059494496,1007.6400000000008,Deprioritise / Exit
STE MICHELLE WINE ESTATES,33.895119499422236,1.512747610202941,140.76000000000016,Scale / Prioritise
PERFECTA WINES,40.637623556611864,1.684568677862258,-772.65,Scale / Prioritise
E & J GALLO WINERY,36.403796280028786,1.5724209017305988,-241.05999999999997,Scale / Prioritise
MARTIGNETTI COMPANIES,32.06084703359496,1.4719053098799832,47.24999999999996,Deprioritise / Exit
BANFI PRODUCTS CORP,37.901753504967324,1.6103514292951755,128.47999999999973,Scale / Prioritise
VINILANDIA USA,33.778771584233546,1.5100897762293888,114.13999999999987,Scale / Prioritise
PERFECTA WINES,36.23099198410748,1.5681598806598651,173.16000000000008,Scale / Prioritise
PINE STATE TRADING CO,29.97628198070593,1.4280875513129192,343.9800000000002,Deprioritise / Exit
SEA BREEZE CELLARS LLC,30.413663282176735,1.4370637213668245,532.8000000000006,Deprioritise / Exit
BANFI PRODUCTS CORP,38.934536983889615,1.6375868627020453,-341.0399999999998,Scale / Prioritise
STE MICHELLE WINE ESTATES,37.65255686833011,1.6039150120208248,-87.10000000000007,Scale / Prioritise
VINEXTRA INC,32.85062725013218,1.489217187068912,55.98000000000005,Deprioritise / Exit
MARTIGNETTI COMPANIES,35.32312619022773,1.546147704883204,55.980000000000004,Scale / Prioritise
MARTIGNETTI COMPANIES,34.46645422651031,1.525936050303767,-108.07999999999996,Scale / Prioritise
MARTIGNETTI COMPANIES,34.03879587232646,1.5160426696644511,285.9400000000003,Scale / Prioritise
PINE STATE TRADING CO,32.76235943746164,1.487262181768396,793.5199999999982,Deprioritise / Exit
TREASURY WINE ESTATES,37.304505985589664,1.5950109584751873,190.4000000000005,Scale / Prioritise
MARTIGNETTI COMPANIES,45.717447896783206,1.8422125733855095,-81.75999999999993,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,24.1598617652788,1.3185629974790567,811.0600000000009,Deprioritise / Exit
MARTIGNETTI COMPANIES,25.23394658231142,1.3375053975544124,930.92,Deprioritise / Exit
PERFECTA WINES,24.954250263771414,1.3325205005144305,656.1999999999994,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,5.253622552752021,1.0554493237029257,1472.8600000000001,Deprioritise / Exit
DISARONNO INTERNATIONAL LLC,85.7821017180848,7.033388340328571,-29450.239999999998,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,31.171077947904912,1.4528776133427197,748.1999999999992,Deprioritise / Exit
PERNOD RICARD USA,22.43301643836631,1.2892083127164709,2029.6000000000024,Deprioritise / Exit
CONSTELLATION BRANDS INC,35.61687838105963,1.5532021046115567,172.31999999999977,Scale / Prioritise
M S WALKER INC,36.91730200502451,1.585220721028212,-83.8600000000001,Scale / Prioritise
PALM BAY INTERNATIONAL INC,30.60014673514201,1.4409252368064733,152.32000000000036,Deprioritise / Exit
SHAW ROSS INT L IMP LTD,33.08946415006075,1.4945329420806124,80.07999999999983,Deprioritise / Exit
MARTIGNETTI COMPANIES,44.14491016294686,1.7903471338374255,-877.799999999999,Scale / Prioritise
TRINCHERO FAMILY ESTATES,54.84038645741547,2.2143679308881197,-3204.0800000000017,Scale / Prioritise
M S WALKER INC,35.69515214914556,1.5550927082812662,-463.7599999999999,Scale / Prioritise
MARTIGNETTI COMPANIES,36.84944523982746,1.5835173638580207,438.2100000000003,Scale / Prioritise
MARTIGNETTI COMPANIES,73.4245697029697,3.762874161671602,-11096.150000000001,Scale / Prioritise
TRINCHERO FAMILY ESTATES,31.022158684774148,1.4497409326424724,0.0,Deprioritise / Exit
M S WALKER INC,40.23158182989371,1.6731244202480149,-656.8000000000005,Scale / Prioritise
MARTIGNETTI COMPANIES,23.401630484388686,1.3055108174282908,1403.5200000000004,Deprioritise / Exit
MARTIGNETTI COMPANIES,31.817314806498416,1.4666480165191689,313.03999999999974,Deprioritise / Exit
PINE STATE TRADING CO,33.87765193532799,1.5123479871312708,175.23000000000016,Scale / Prioritise
MARTIGNETTI COMPANIES,26.09279831343253,1.3530481159886054,874.7599999999998,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,35.76466997501723,1.5567756865436424,568.8899999999988,Scale / Prioritise
PERFECTA WINES,8.775549547646513,1.096197340780145,2325.7800000000025,Deprioritise / Exit
VINEYARD BRANDS INC,38.28714191522624,1.6204078550799241,473.7999999999989,Scale / Prioritise
